535	0.925537	0.925537	0.925537	0.925537	0.925537	0.925537	0.925537	0.925537
530	0.925521	0.925521	0.925521	0.925521	0.925521	0.925521	0.925521	0.925521
525	0.925966	0.925966	0.925966	0.925966	0.925966	0.925966	0.925966	0.925966
520	0.925555	0.925555	0.925555	0.925555	0.925555	0.925555	0.925555	0.925555
515	0.925402	0.925402	0.925402	0.925402	0.925402	0.925402	0.925402	0.925402
510	0.925329	0.925329	0.925329	0.925329	0.925329	0.925329	0.925329	0.925329
505	0.924697	0.924697	0.924697	0.924697	0.924697	0.924697	0.924697	0.924697
500	0.924548	0.924548	0.924548	0.924548	0.924548	0.924548	0.924548	0.924548
495	0.924463	0.924463	0.924463	0.924463	0.924463	0.924463	0.924463	0.924463
490	0.924718	0.924718	0.924718	0.924718	0.924718	0.924718	0.924718	0.924718
485	0.924932	0.924932	0.924932	0.924932	0.924932	0.924932	0.924932	0.924932
480	0.924841	0.924841	0.924841	0.924841	0.924841	0.924841	0.924841	0.924841
475	0.924651	0.924651	0.924651	0.924651	0.924651	0.924651	0.924651	0.924651
470	0.925162	0.925162	0.925162	0.925162	0.925162	0.925162	0.925162	0.925162
465	0.924199	0.924199	0.924199	0.924199	0.924199	0.924199	0.924199	0.924199
460	0.92402	0.92402	0.92402	0.92402	0.92402	0.92402	0.92402	0.92402
455	0.92429	0.92429	0.92429	0.92429	0.92429	0.92429	0.92429	0.92429
450	0.923781	0.923781	0.923781	0.923781	0.923781	0.923781	0.923781	0.923781
445	0.924385	0.924385	0.924385	0.924385	0.924385	0.924385	0.924385	0.924385
440	0.924572	0.924572	0.924572	0.924572	0.924572	0.924572	0.924572	0.924572
435	0.924259	0.924259	0.924259	0.924259	0.924259	0.924259	0.924259	0.924259
430	0.924218	0.924218	0.924218	0.924218	0.924218	0.924218	0.924218	0.924218
425	0.923911	0.923911	0.923911	0.923911	0.923911	0.923911	0.923911	0.923911
420	0.923902	0.923902	0.923902	0.923902	0.923902	0.923902	0.923902	0.923902
415	0.923921	0.923921	0.923921	0.923921	0.923921	0.923921	0.923921	0.923921
410	0.923981	0.923981	0.923981	0.923981	0.923981	0.923981	0.923981	0.923981
405	0.92388	0.92388	0.92388	0.92388	0.92388	0.92388	0.92388	0.92388
